cidade,data,ano,mes,temperatura_media,precipitacao,casos
,2018-05-31,2018,5,17.950000000000003,0.0,
Brasília,2018-06-08,2018,6,21.65,0.0,7
Brasília,2018-06-18,2018,6,18.0,0.0,5
Brasília,2018-07-17,2018,7,19.55,0.0,1
Brasília,2018-07-19,2018,7,19.55,0.0,4
,2018-07-21,2018,7,18.8,0.0,
,2018-08-03,2018,8,22.6,0.0,
Brasília,2018-08-08,2018,8,22.75,0.0,3
,2018-08-15,2018,8,22.45,0.0,
,2018-08-16,2018,8,20.55,12.0,
Brasília,2018-08-20,2018,8,21.2,0.0,2
Brasília,2018-08-21,2018,8,20.8,0.0,4
Brasília,2018-08-23,2018,8,23.4,0.0,1
,2018-08-27,2018,8,22.85,0.0,
Brasília,2018-08-29,2018,8,21.2,0.0,1
,2018-09-01,2018,9,22.9,0.0,
Brasília,2018-09-03,2018,9,23.35,0.0,1
Brasília,2018-09-06,2018,9,22.1,0.0,2
,2018-09-07,2018,9,22.85,0.0,
,2018-10-02,2018,10,22.4,3.8,
Brasília,2018-10-11,2018,10,26.55,0.0,3
Brasília,2018-10-16,2018,10,23.950000000000003,0.0,5
Brasília,2018-10-18,2018,10,24.15,0.0,3
Brasília,2018-10-27,2018,10,24.7,14.599999999999998,4
Brasília,2018-11-05,2018,11,23.0,0.0,4
,2018-11-10,2018,11,19.1,13.8,
,2018-11-18,2018,11,23.799999999999997,2.2,
Brasília,2018-12-05,2018,12,23.2,0.0,5
Brasília,2018-12-11,2018,12,22.1,0.0,12
Brasília,2018-12-21,2018,12,24.15,0.0,10
,2018-12-23,2018,12,22.7,23.2,
Brasília,2018-12-28,2018,12,22.049999999999997,1.4,25
Brasília,2018-12-29,2018,12,21.35,5.0,8
Brasília,2021-01-02,2021,1,23.3,4.6000000000000005,31
Brasília,2021-01-06,2021,1,23.950000000000003,0.0,12
Brasília,2021-01-26,2021,1,22.15,53.6,33
Brasília,2021-01-28,2021,1,21.5,0.0,41
Brasília,2021-02-08,2021,2,20.25,50.8,61
Brasília,2021-02-11,2021,2,22.35,1.2,56
Brasília,2021-02-12,2021,2,20.700000000000003,31.999999999999996,30
Brasília,2021-02-19,2021,2,23.35,1.5999999999999999,53
Brasília,2021-03-14,2021,3,23.049999999999997,24.0,16
Brasília,2021-03-24,2021,3,22.05,0.0,51
Brasília,2021-03-26,2021,3,20.55,0.0,69
Brasília,2021-03-31,2021,3,24.4,0.0,88
Brasília,2021-04-06,2021,4,22.0,4.800000000000001,101
Brasília,2021-04-08,2021,4,20.4,2.0,106
Brasília,2021-04-23,2021,4,20.2,0.0,139
Brasília,2021-04-24,2021,4,21.1,0.0,69
Brasília,2021-05-01,2021,5,18.799999999999997,0.0,31
Brasília,2021-05-12,2021,5,18.5,0.0,99
Brasília,2021-05-17,2021,5,18.9,0.0,92
Brasília,2021-06-17,2021,6,18.35,0.0,88
Brasília,2021-06-28,2021,6,18.05,0.0,75
Brasília,2021-07-08,2021,7,17.35,0.0,54
Brasília,2021-07-15,2021,7,18.75,0.0,45
Brasília,2021-07-23,2021,7,18.65,0.0,29
Brasília,2021-07-26,2021,7,19.5,0.0,17
Brasília,2021-07-28,2021,7,21.5,0.0,42
Brasília,2021-07-30,2021,7,17.8,0.0,36
Brasília,2021-08-27,2021,8,24.65,0.0,12
Brasília,2021-09-13,2021,9,26.65,0.0,21
Brasília,2021-09-22,2021,9,28.0,0.0,13
Brasília,2021-09-23,2021,9,26.6,0.0,25
Brasília,2021-10-01,2021,10,26.0,0.0,21
Brasília,2021-10-06,2021,10,26.200000000000003,0.0,17
Brasília,2021-10-12,2021,10,24.45,0.0,4
Brasília,2021-11-04,2021,11,22.85,4.2,12
Brasília,2021-11-06,2021,11,23.85,0.0,13
Brasília,2021-11-10,2021,11,22.6,2.8,19
Brasília,2021-12-02,2021,12,22.45,1.0,35
Brasília,2021-12-05,2021,12,21.45,0.0,7
Brasília,2021-12-09,2021,12,22.05,0.2,32
Brasília,2021-12-16,2021,12,21.9,1.6,62
Brasília,2021-12-22,2021,12,22.85,7.4,102
Brasília,2021-12-29,2021,12,22.4,0.8,110
Brasília,2017-01-10,2017,1,25.3,0.0,9
Brasília,2017-01-05,2017,1,23.6,1.2,7
Brasília,2017-02-07,2017,2,23.55,1.0,19
Brasília,2017-02-06,2017,2,22.6,53.4,12
Brasília,2017-02-27,2017,2,21.6,3.0000000000000004,1
Brasília,2017-02-25,2017,2,22.25,36.400000000000006,3
Brasília,2017-02-14,2017,2,22.15,2.0,7
Brasília,2017-02-18,2017,2,23.1,0.0,3
Brasília,2017-03-13,2017,3,22.0,0.0,16
Brasília,2017-03-28,2017,3,23.0,7.000000000000001,24
Brasília,2017-03-11,2017,3,24.35,0.0,1
Brasília,2017-03-02,2017,3,22.5,14.0,3
Brasília,2017-04-25,2017,4,22.9,0.0,21
Brasília,2017-05-17,2017,5,23.15,28.400000000000002,28
Brasília,2017-06-23,2017,6,18.5,0.0,25
Brasília,2017-07-02,2017,7,17.1,0.0,7
,2017-07-29,2017,7,18.5,0.0,
Brasília,2017-08-15,2017,8,22.3,0.0,3
,2017-08-26,2017,8,20.35,0.0,
Brasília,2017-08-01,2017,8,18.65,0.0,2
Brasília,2017-09-29,2017,9,23.75,0.0,1
Brasília,2017-09-08,2017,9,22.95,0.0,2
Brasília,2017-09-24,2017,9,23.4,0.0,1
,2017-09-23,2017,9,22.9,0.0,
Brasília,2017-09-18,2017,9,22.950000000000003,0.0,4
Brasília,2017-09-12,2017,9,23.15,0.0,1
Brasília,2017-09-04,2017,9,19.7,0.0,4
,2017-10-15,2017,10,26.95,0.0,
,2017-10-08,2017,10,24.7,0.0,
Brasília,2017-10-09,2017,10,26.55,0.0,2
,2017-10-21,2017,10,26.049999999999997,0.0,
Brasília,2017-10-18,2017,10,24.95,0.0,3
,2017-10-05,2017,10,23.95,0.0,
Brasília,2017-11-21,2017,11,22.35,5.8,2
Brasília,2017-11-02,2017,11,22.5,11.600000000000001,1
,2017-12-10,2017,12,21.15,23.599999999999998,
Brasília,2017-12-13,2017,12,21.35,10.599999999999998,3
Brasília,2020-02-04,2020,2,23.1,17.4,96
Brasília,2020-02-17,2020,2,24.2,0.0,185
Brasília,2020-02-20,2020,2,23.65,1.0,252
Brasília,2020-02-24,2020,2,22.25,20.6,165
Brasília,2020-02-27,2020,2,23.450000000000003,0.0,393
Brasília,2020-03-14,2020,3,23.95,0.0,225
Brasília,2020-03-21,2020,3,22.55,0.2,168
Brasília,2020-03-23,2020,3,22.8,4.6,214
Brasília,2020-03-24,2020,3,21.05,20.199999999999996,199
Brasília,2020-05-08,2020,5,20.2,0.0,323
Brasília,2020-05-18,2020,5,20.6,0.0,377
Brasília,2020-06-06,2020,6,20.700000000000003,0.0,159
Brasília,2020-06-19,2020,6,19.25,0.0,121
Brasília,2020-06-30,2020,6,18.049999999999997,0.0,111
Brasília,2020-07-08,2020,7,18.8,0.0,88
Brasília,2020-07-11,2020,7,19.4,0.0,47
Brasília,2020-07-15,2020,7,19.200000000000003,0.0,56
Brasília,2020-07-16,2020,7,19.85,0.0,48
Brasília,2020-07-18,2020,7,19.05,0.0,32
Brasília,2020-08-02,2020,8,18.4,0.0,12
Brasília,2020-08-08,2020,8,18.15,0.0,30
Brasília,2020-08-12,2020,8,21.25,0.0,37
Brasília,2020-08-14,2020,8,22.45,0.0,38
Brasília,2020-08-17,2020,8,24.0,0.0,51
Brasília,2020-08-19,2020,8,24.35,0.0,35
Brasília,2020-08-21,2020,8,22.05,0.0,32
Brasília,2020-08-30,2020,8,21.65,0.0,8
Brasília,2020-09-03,2020,9,20.65,0.0,35
Brasília,2020-09-13,2020,9,22.9,0.0,2
Brasília,2020-09-14,2020,9,22.3,0.0,40
Brasília,2020-09-24,2020,9,22.75,0.0,27
Brasília,2020-10-01,2020,10,27.05,0.0,37
Brasília,2020-10-03,2020,10,25.400000000000002,0.0,8
Brasília,2020-10-04,2020,10,26.35,0.0,8
Brasília,2020-10-18,2020,10,24.5,41.599999999999994,8
Brasília,2020-10-23,2020,10,21.7,9.0,21
Brasília,2020-11-10,2020,11,23.1,0.0,25
Brasília,2020-11-15,2020,11,22.85,5.6,19
Brasília,2020-11-21,2020,11,23.55,3.8,17
Brasília,2020-12-02,2020,12,23.95,0.0,26
Brasília,2020-12-04,2020,12,25.35,0.0,58
Brasília,2020-12-16,2020,12,23.35,0.0,39
Brasília,2020-12-20,2020,12,23.200000000000003,1.2,5
Brasília,2020-12-26,2020,12,22.0,20.0,14
Brasília,2020-12-31,2020,12,23.6,0.0,13
Brasília,2016-01-17,2016,1,20.7,8.599999999999998,10
Brasília,2016-11-21,2016,11,21.5,1.0,7
Brasília,2016-10-20,2016,10,23.9,5.8,2
,2016-10-28,2016,10,23.799999999999997,0.0,
Brasília,2016-01-09,2016,1,21.6,3.2,5
,2016-11-22,2016,11,22.55,0.8,
Brasília,2016-03-05,2016,3,22.1,7.6000000000000005,67
Brasília,2016-01-27,2016,1,22.450000000000003,4.4,63
Brasília,2016-04-24,2016,4,22.55,0.0,32
Brasília,2016-02-19,2016,2,22.75,0.0,137
,2016-10-12,2016,10,24.35,0.0,
Brasília,2016-12-06,2016,12,23.75,2.6,1
Brasília,2016-02-05,2016,2,23.3,3.2,80
Brasília,2016-10-11,2016,10,24.3,0.0,1
Brasília,2016-03-08,2016,3,23.450000000000003,44.60000000000001,196
Brasília,2016-11-03,2016,11,23.7,0.0,3
Brasília,2016-03-25,2016,3,23.25,0.8,66
Brasília,2016-04-28,2016,4,19.55,1.0,75
Brasília,2016-03-07,2016,3,23.049999999999997,7.0,234
Brasília,2016-08-15,2016,8,23.05,0.2,1
Brasília,2016-04-14,2016,4,23.5,0.0,117
Brasília,2016-11-07,2016,11,21.15,4.8,5
Brasília,2016-08-31,2016,8,23.9,0.0,2
Brasília,2016-10-14,2016,10,25.05,0.0,1
Brasília,2016-09-14,2016,9,25.35,0.0,4
,2016-07-17,2016,7,21.85,0.0,
Brasília,2016-04-22,2016,4,22.6,0.0,75
Brasília,2016-03-15,2016,3,23.3,0.0,191
Brasília,2016-05-30,2016,5,20.950000000000003,0.0,29
Brasília,2016-03-16,2016,3,23.1,0.0,232
Brasília,2016-04-17,2016,4,23.6,0.0,43
Brasília,2016-07-19,2016,7,21.2,0.0,5
Brasília,2016-08-25,2016,8,22.15,0.0,2
Brasília,2016-08-24,2016,8,21.6,6.0,23
Brasília,2016-05-23,2016,5,21.75,0.0,46
Brasília,2016-06-18,2016,6,18.2,0.0,7
Brasília,2016-07-30,2016,7,19.6,0.0,1
Brasília,2016-07-05,2016,7,19.95,0.0,15
,2016-06-26,2016,6,18.7,0.0,
Brasília,2016-06-12,2016,6,20.1,0.0,5
Brasília,2015-11-20,2015,11,23.5,3.8000000000000003,2
Brasília,2015-02-08,2015,2,20.05,1.7999999999999998,2
Brasília,2015-03-10,2015,3,22.25,33.2,30
Brasília,2015-02-04,2015,2,22.65,0.2,45
Brasília,2015-09-11,2015,9,25.799999999999997,0.0,2
Brasília,2015-01-19,2015,1,24.799999999999997,0.0,22
Brasília,2015-11-26,2015,11,24.75,11.6,3
Brasília,2015-12-28,2015,12,23.25,0.0,33
Brasília,2015-12-05,2015,12,23.200000000000003,1.4,1
Brasília,2015-03-16,2015,3,22.2,0.0,46
Brasília,2015-02-16,2015,2,23.1,2.0,2
,2015-01-24,2015,1,21.950000000000003,4.0,
Brasília,2015-11-30,2015,11,24.3,19.8,1
Brasília,2015-03-01,2015,3,22.2,0.6000000000000001,1
Brasília,2015-12-07,2015,12,24.2,0.0,23
Brasília,2015-05-12,2015,5,18.95,0.2,103
Brasília,2015-04-02,2015,4,23.55,1.0,53
Brasília,2015-10-20,2015,10,27.05,0.0,2
Brasília,2015-01-03,2015,1,24.65,3.4,1
Brasília,2015-12-02,2015,12,25.4,0.0,7
Brasília,2015-09-30,2015,9,23.6,0.0,1
Brasília,2015-01-26,2015,1,22.5,0.0,19
Brasília,2015-02-12,2015,2,24.25,0.0,53
,2015-01-10,2015,1,22.45,0.0,
Brasília,2015-01-06,2015,1,23.55,0.0,4
Brasília,2015-05-06,2015,5,22.0,6.000000000000001,139
Brasília,2015-10-27,2015,10,26.0,0.0,3
Brasília,2015-04-27,2015,4,21.25,0.0,189
Brasília,2015-12-09,2015,12,23.45,0.0,16
Brasília,2015-03-24,2015,3,21.700000000000003,9.4,63
Brasília,2015-06-16,2015,6,21.15,0.0,54
Brasília,2015-09-15,2015,9,23.9,3.0,1
Brasília,2015-07-09,2015,7,18.3,0.4,20
Brasília,2015-07-29,2015,7,20.95,0.0,12
Brasília,2015-08-05,2015,8,19.6,0.0,6
Brasília,2015-08-01,2015,8,19.35,0.0,2
Brasília,2015-08-14,2015,8,19.1,0.0,1
Brasília,2015-06-23,2015,6,17.85,0.0,71
,2015-06-28,2015,6,17.05,0.0,
Brasília,2024-05-21,2024,5,21.85,0.0,442
,2024-09-29,2024,9,26.15,0.0,
Brasília,2024-06-02,2024,6,19.9,0.0,79
Brasília,2023-12-21,2023,12,21.05,25.2,315
Brasília,2023-10-31,2023,10,24.7,23.8,26
Brasília,2023-10-27,2023,10,23.65,25.0,21
Brasília,2024-04-21,2024,4,22.1,0.0,287
Brasília,2024-08-09,2024,8,20.85,0.0,68
Brasília,2024-04-12,2024,4,22.1,11.200000000000001,1097
Brasília,2024-01-09,2024,1,23.15,12.799999999999999,758
Brasília,2023-03-18,2023,3,21.55,0.4,66
Brasília,2023-11-06,2023,11,25.2,0.0,45
Brasília,2023-04-15,2023,4,23.0,0.0,66
Brasília,2023-01-27,2023,1,22.3,8.6,93
Brasília,2023-05-28,2023,5,20.5,0.0,41
Brasília,2023-04-28,2023,4,22.6,1.8,131
Brasília,2024-10-20,2024,10,22.1,0.2,2
Brasília,2024-03-24,2024,3,23.2,0.0,479
Brasília,2024-01-30,2024,1,23.15,15.2,2293
Brasília,2023-05-19,2023,5,19.15,0.0,157
Brasília,2024-11-18,2024,11,23.4,2.6000000000000005,33
Brasília,2023-12-26,2023,12,24.7,9.8,644
Brasília,2024-04-06,2024,4,23.45,0.2,600
Brasília,2024-01-25,2024,1,23.700000000000003,2.6000000000000005,2022
Brasília,2023-05-04,2023,5,20.85,0.0,149
Brasília,2023-05-16,2023,5,20.15,0.0,142
Brasília,2024-08-19,2024,8,21.55,0.0,69
Brasília,2023-09-10,2023,9,22.75,0.0,15
Brasília,2024-04-30,2024,4,23.95,0.0,701
Brasília,2024-06-05,2024,6,19.4,0.0,329
Brasília,2024-02-17,2024,2,23.15,9.200000000000001,1625
Brasília,2024-01-06,2024,1,23.4,0.0,377
Brasília,2024-02-29,2024,2,25.0,0.0,2533
Brasília,2024-06-06,2024,6,19.799999999999997,0.0,287
Brasília,2024-07-18,2024,7,19.4,0.0,47
Brasília,2023-12-11,2023,12,24.6,0.0,223
Brasília,2023-12-06,2023,12,23.35,0.0,104
Brasília,2024-10-19,2024,10,22.45,3.2,20
Brasília,2023-07-28,2023,7,20.799999999999997,0.0,24
Brasília,2024-05-17,2024,5,20.65,0.0,408
Brasília,2023-05-12,2023,5,21.9,0.2,118
Brasília,2023-02-19,2023,2,23.0,3.2,34
Brasília,2024-03-14,2024,3,24.0,10.799999999999999,1950
Brasília,2024-07-28,2024,7,19.7,0.0,7
Brasília,2024-09-21,2024,9,24.1,0.0,32
Brasília,2024-08-03,2024,8,20.35,0.0,38
Brasília,2024-06-01,2024,6,20.05,0.0,154
Brasília,2024-11-30,2024,11,24.5,0.0,6
Brasília,2024-05-08,2024,5,22.85,0.0,691
Brasília,2024-06-07,2024,6,20.55,0.0,288
Brasília,2024-11-15,2024,11,19.0,35.6,15
Brasília,2023-07-14,2023,7,21.15,0.0,36
Brasília,2023-02-14,2023,2,24.0,0.0,94
Brasília,2024-09-10,2024,9,24.0,0.0,14
Brasília,2024-08-02,2024,8,19.799999999999997,0.0,131
Brasília,2023-12-18,2023,12,24.35,2.2,422
Brasília,2023-02-01,2023,2,22.45,0.0,76
Brasília,2023-03-19,2023,3,22.2,0.0,52
Brasília,2024-04-25,2024,4,23.35,0.0,774
Brasília,2023-07-29,2023,7,20.45,0.0,7
Brasília,2023-05-03,2023,5,20.0,0.0,109
Brasília,2023-08-19,2023,8,23.05,0.0,17
Brasília,2023-06-24,2023,6,17.4,0.0,34
Brasília,2024-01-21,2024,1,25.0,7.0,443
Brasília,2024-06-10,2024,6,19.85,0.0,213
Brasília,2023-09-11,2023,9,22.85,0.0,47
Brasília,2019-11-13,2019,11,26.6,0.0,20
Brasília,2019-11-10,2019,11,25.5,0.0,9
Brasília,2019-11-09,2019,11,26.55,0.0,6
Brasília,2019-11-03,2019,11,23.25,6.0,3
Brasília,2019-11-15,2019,11,24.950000000000003,0.0,8
Brasília,2019-10-01,2019,10,24.299999999999997,0.0,15
Brasília,2019-07-03,2019,7,19.8,0.0,125
Brasília,2019-02-04,2019,2,24.35,8.0,72
Brasília,2019-12-25,2019,12,22.700000000000003,0.0,9
Brasília,2019-12-08,2019,12,22.950000000000003,11.599999999999998,6
Brasília,2019-12-28,2019,12,24.15,0.0,4
Brasília,2019-10-30,2019,10,25.95,5.0,20
Brasília,2019-12-01,2019,12,23.9,1.8,6
Brasília,2019-04-22,2019,4,22.35,0.2,348
Brasília,2019-10-11,2019,10,23.1,0.6000000000000001,27
,2019-02-03,2019,2,25.4,0.0,
Brasília,2019-01-01,2019,1,22.0,1.4,1
Brasília,2019-04-03,2019,4,22.9,3.0,204
Brasília,2019-03-15,2019,3,24.7,0.0,91
Brasília,2019-02-12,2019,2,23.95,0.2,58
Brasília,2019-02-18,2019,2,19.700000000000003,12.999999999999998,88
Brasília,2019-01-26,2019,1,21.4,14.999999999999998,6
Brasília,2019-09-28,2019,9,22.9,0.4,6
Brasília,2019-01-27,2019,1,21.2,1.0,6
Brasília,2019-01-23,2019,1,25.1,0.0,20
Brasília,2019-01-30,2019,1,23.7,0.0,39
Brasília,2019-05-17,2019,5,20.1,0.0,285
Brasília,2019-03-30,2019,3,22.799999999999997,0.0,33
Brasília,2019-01-29,2019,1,24.0,0.0,26
Brasília,2019-07-12,2019,7,18.7,0.0,54
Brasília,2019-04-25,2019,4,22.049999999999997,0.0,262
Brasília,2019-07-30,2019,7,21.05,0.0,37
Brasília,2019-08-25,2019,8,23.8,0.0,3
Brasília,2019-06-19,2019,6,19.9,0.0,236
Brasília,2019-06-10,2019,6,19.65,0.0,431
Brasília,2019-07-24,2019,7,19.75,0.0,29
Brasília,2019-06-20,2019,6,19.5,0.0,76
Brasília,2019-06-15,2019,6,19.55,0.0,115
Brasília,2019-07-20,2019,7,17.2,0.0,13
Brasília,2019-06-22,2019,6,18.15,0.0,97
Brasília,2019-08-08,2019,8,19.4,0.0,24
Brasília,2022-01-13,2022,1,21.2,0.2,102
Brasília,2022-01-17,2022,1,23.95,0.0,183
Brasília,2022-01-25,2022,1,23.3,0.0,158
Brasília,2022-02-03,2022,2,22.6,49.0,94
Brasília,2022-02-05,2022,2,23.5,0.2,78
Brasília,2022-02-12,2022,2,22.549999999999997,0.2,100
Brasília,2022-02-22,2022,2,23.0,0.8,264
Brasília,2022-03-03,2022,3,21.5,0.2,289
Brasília,2022-03-04,2022,3,21.85,1.5999999999999999,251
Brasília,2022-03-08,2022,3,22.4,0.0,438
Brasília,2022-03-19,2022,3,22.95,0.0,130
Brasília,2022-04-16,2022,4,22.85,0.0,227
Brasília,2022-04-23,2022,4,22.5,1.4,304
Brasília,2022-05-05,2022,5,23.15,0.0,518
Brasília,2022-05-07,2022,5,23.05,0.2,214
Brasília,2022-05-12,2022,5,20.950000000000003,0.0,441
Brasília,2022-06-16,2022,6,21.0,0.0,224
Brasília,2022-07-07,2022,7,18.950000000000003,0.0,176
Brasília,2022-07-09,2022,7,18.8,0.0,53
Brasília,2022-07-18,2022,7,20.0,0.0,92
Brasília,2022-07-25,2022,7,19.5,0.0,86
Brasília,2022-08-02,2022,8,22.3,0.0,91
Brasília,2022-08-03,2022,8,22.35,0.0,55
Brasília,2022-08-04,2022,8,22.05,0.0,83
Brasília,2022-08-25,2022,8,21.45,0.0,44
Brasília,2022-08-27,2022,8,20.75,0.0,9
Brasília,2022-09-02,2022,9,20.55,0.0,42
Brasília,2022-09-05,2022,9,23.0,0.0,125
Brasília,2022-09-08,2022,9,22.5,0.0,82
Brasília,2022-09-10,2022,9,22.5,0.0,25
Brasília,2022-09-21,2022,9,23.2,8.6,54
Brasília,2022-10-13,2022,10,25.15,0.0,72
Brasília,2022-10-28,2022,10,23.549999999999997,1.2,24
Brasília,2022-10-30,2022,10,24.35,0.0,22
Brasília,2022-11-01,2022,11,22.45,40.2,50
Brasília,2022-11-05,2022,11,19.85,0.0,19
Brasília,2022-11-06,2022,11,21.8,0.0,11
Brasília,2022-11-11,2022,11,21.95,22.4,44
Brasília,2022-11-18,2022,11,24.25,1.4,66
Brasília,2022-11-25,2022,11,21.799999999999997,6.4,70
Brasília,2022-11-29,2022,11,20.6,18.0,118
Brasília,2022-11-30,2022,11,21.2,0.4,71
Brasília,2022-12-02,2022,12,21.9,2.0,76
Brasília,2022-12-13,2022,12,23.25,0.0,105
Brasília,2022-12-16,2022,12,21.05,17.6,88
Brasília,2022-12-23,2022,12,21.15,10.4,60
Brasília,2018-01-27,2018,1,22.8,32.4,2
Brasília,2018-01-31,2018,1,23.85,9.0,3
Brasília,2018-02-01,2018,2,22.35,16.4,6
Brasília,2018-02-08,2018,2,21.950000000000003,0.2,4
Brasília,2018-02-10,2018,2,22.75,3.6000000000000005,2
,2018-02-11,2018,2,22.75,0.0,
Brasília,2018-02-28,2018,2,23.85,1.7999999999999998,6
Brasília,2018-03-06,2018,3,23.85,2.4000000000000004,4
Brasília,2018-03-07,2018,3,23.8,23.6,1
Brasília,2018-03-09,2018,3,22.0,33.60000000000001,5
Brasília,2018-03-15,2018,3,22.85,0.0,4
,2018-03-31,2018,3,23.0,3.1999999999999997,
Brasília,2018-04-16,2018,4,20.700000000000003,51.400000000000006,12
Brasília,2018-04-23,2018,4,22.1,19.8,5
Brasília,2018-05-15,2018,5,21.3,0.0,16
,2018-06-10,2018,6,22.15,0.0,
Brasília,2018-06-20,2018,6,19.5,0.0,6
Brasília,2018-06-22,2018,6,18.95,0.0,2
Brasília,2018-07-02,2018,7,19.2,0.0,5
Brasília,2018-07-25,2018,7,19.3,0.0,11
,2018-07-28,2018,7,19.25,0.0,
,2018-08-26,2018,8,23.450000000000003,3.6000000000000005,
,2018-09-02,2018,9,23.35,0.0,
,2018-09-13,2018,9,25.4,0.0,
,2018-09-23,2018,9,24.5,0.0,
Brasília,2018-09-24,2018,9,25.5,0.0,3
,2018-10-05,2018,10,24.3,7.6,
Brasília,2018-10-19,2018,10,21.0,46.6,3
,2018-11-02,2018,11,22.35,1.0,
,2018-11-03,2018,11,22.35,37.2,
Brasília,2018-11-08,2018,11,21.25,27.39999999999999,3
Brasília,2018-11-14,2018,11,23.0,0.0,2
Brasília,2018-11-23,2018,11,22.35,0.8,10
Brasília,2018-12-14,2018,12,22.1,0.0,6
Brasília,2018-12-16,2018,12,22.35,0.0,1
Brasília,2018-12-18,2018,12,22.8,0.0,8
Brasília,2018-12-19,2018,12,23.85,0.0,22
Brasília,2018-12-30,2018,12,23.5,0.0,4
Brasília,2021-01-07,2021,1,24.55,9.6,32
Brasília,2021-02-03,2021,2,24.15,0.8,51
Brasília,2021-02-09,2021,2,21.1,0.2,45
Brasília,2021-02-15,2021,2,23.0,20.6,30
Brasília,2021-02-22,2021,2,21.65,44.199999999999996,79
Brasília,2021-02-24,2021,2,22.299999999999997,2.4,57
Brasília,2021-03-09,2021,3,22.7,0.2,92
Brasília,2021-03-17,2021,3,22.0,0.0,33
Brasília,2021-04-02,2021,4,22.75,0.0,13
Brasília,2021-04-22,2021,4,20.3,0.0,133
Brasília,2021-05-04,2021,5,19.9,0.0,165
Brasília,2021-05-13,2021,5,20.55,0.0,122
Brasília,2021-05-21,2021,5,20.7,0.0,135
Brasília,2021-05-22,2021,5,21.2,0.0,52
Brasília,2021-05-26,2021,5,22.049999999999997,0.0,101
Brasília,2021-05-27,2021,5,22.35,0.0,109
Brasília,2021-05-28,2021,5,21.75,0.0,89
Brasília,2021-06-11,2021,6,20.3,0.0,74
Brasília,2021-06-12,2021,6,21.25,0.0,29
Brasília,2021-06-16,2021,6,19.55,0.0,67
Brasília,2021-06-20,2021,6,20.45,0.0,27
Brasília,2021-06-25,2021,6,19.6,0.0,49
Brasília,2021-07-10,2021,7,17.200000000000003,0.0,12
Brasília,2021-07-12,2021,7,17.450000000000003,0.0,43
Brasília,2021-07-16,2021,7,19.6,0.0,18
Brasília,2021-08-12,2021,8,21.0,0.0,23
Brasília,2021-08-13,2021,8,21.65,0.0,18
Brasília,2021-09-07,2021,9,25.7,0.0,10
Brasília,2021-09-11,2021,9,25.05,0.0,2
Brasília,2021-10-03,2021,10,24.200000000000003,0.0,10
Brasília,2021-10-07,2021,10,27.35,0.0,9
Brasília,2021-10-21,2021,10,23.3,11.399999999999999,8
Brasília,2021-11-05,2021,11,21.45,36.2,23
Brasília,2021-11-19,2021,11,22.65,3.0,17
Brasília,2021-11-24,2021,11,23.65,1.4,25
Brasília,2021-12-04,2021,12,21.95,66.2,22
Brasília,2021-12-07,2021,12,23.45,10.399999999999999,28
Brasília,2021-12-13,2021,12,22.85,35.0,75
Brasília,2021-12-14,2021,12,22.3,2.6,66
Brasília,2021-12-18,2021,12,22.85,7.000000000000001,52
Brasília,2021-12-23,2021,12,23.1,2.0,68
Brasília,2021-12-24,2021,12,19.299999999999997,21.400000000000006,38
Brasília,2017-01-04,2017,1,22.6,9.4,4
Brasília,2017-01-26,2017,1,22.6,14.399999999999999,6
Brasília,2017-02-05,2017,2,22.3,2.4,1
Brasília,2017-02-26,2017,2,20.549999999999997,34.400000000000006,2
Brasília,2017-02-21,2017,2,22.200000000000003,0.2,7
Brasília,2017-03-17,2017,3,22.65,0.0,19
Brasília,2017-03-27,2017,3,23.0,5.0,37
Brasília,2017-03-10,2017,3,24.799999999999997,0.0,8
Brasília,2017-04-26,2017,4,22.75,2.0,33
Brasília,2017-04-12,2017,4,23.05,0.0,26
Brasília,2017-04-06,2017,4,23.299999999999997,0.0,22
Brasília,2017-05-19,2017,5,22.0,0.2,30
Brasília,2017-05-08,2017,5,22.3,0.0,29
Brasília,2017-05-04,2017,5,21.55,0.0,16
Brasília,2017-05-30,2017,5,21.05,0.0,40
Brasília,2017-06-18,2017,6,18.95,0.0,10
Brasília,2017-06-02,2017,6,21.9,0.0,42
Brasília,2017-06-20,2017,6,19.45,0.0,37
Brasília,2017-06-29,2017,6,18.85,0.0,13
Brasília,2017-06-15,2017,6,20.4,0.0,3
Brasília,2017-06-28,2017,6,19.2,0.0,16
Brasília,2017-06-25,2017,6,18.25,0.0,3
Brasília,2017-07-11,2017,7,18.65,0.0,5
,2017-08-20,2017,8,25.15,0.0,
Brasília,2017-08-09,2017,8,22.0,0.0,2
,2017-09-30,2017,9,21.55,0.0,
Brasília,2017-09-25,2017,9,23.299999999999997,0.0,4
Brasília,2017-09-19,2017,9,22.9,0.0,13
Brasília,2017-10-30,2017,10,23.5,6.0,3
Brasília,2017-10-02,2017,10,22.85,3.0,2
Brasília,2017-10-31,2017,10,22.85,2.8000000000000007,2
Brasília,2017-10-27,2017,10,24.85,4.8,3
Brasília,2017-10-28,2017,10,23.25,4.6,1
Brasília,2017-10-04,2017,10,21.4,0.0,5
Brasília,2017-11-10,2017,11,20.65,48.800000000000004,4
Brasília,2017-11-20,2017,11,23.75,0.0,2
Brasília,2017-11-29,2017,11,23.200000000000003,7.4,3
Brasília,2017-11-23,2017,11,24.15,0.0,2
